,record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu,x,y
4894,f1_fuel_1998_12_99_2_4,99.0,1998.0,watson,gas,mcf,5894474.0,1.025,2.489,0.0,2.429,,
4895,f1_fuel_1998_12_99_2_6,99.0,1998.0,watson,coal,ton,2059548.0,22.396918,31.597,0.0,1.411,,
4896,f1_fuel_1998_12_99_3_1,99.0,1998.0,watson a,gas,mcf,676960.0,1.025,2.543,0.0,2.481,,
4897,f1_fuel_1998_12_100_0_1,100.0,1998.0,independence,coal,mmbtu,25791813.0,17.488,1.47,0.0,1.47,,
4898,f1_fuel_1998_12_100_0_4,100.0,1998.0,rex brown,gas,mcf,6967082.0,1.027917,2.254,0.0,2.193,,
4899,f1_fuel_1998_12_100_0_10,100.0,1998.0,delta,gas,mcf,4796972.0,1.029507,2.283,0.0,2.218,,
4900,f1_fuel_1998_12_100_0_13,100.0,1998.0,baxter wilson,gas,mcf,19476721.0,1.033751,2.284,0.0,2.21,,
4901,f1_fuel_1998_12_100_1_1,100.0,1998.0,gerald andrus,gas,mcf,114708.0,1.028542,3.845,0.0,3.738,,
4902,f1_fuel_1998_12_101_0_1,101.0,1998.0,albright (1),coal,ton,239391.0,13.0,27.839,26.71,1.1056,,
4903,f1_fuel_1998_12_101_0_4,101.0,1998.0,fort martin (2),coal,ton,583326.0,25.222,31.365,30.89,1.24356,,
4904,f1_fuel_1998_12_101_0_7,101.0,1998.0,harrison (3),coal,ton,1364486.0,25.062,33.516,28.59,1.33733,,
4905,f1_fuel_1998_12_101_0_10,101.0,1998.0,hatfield's ferry (4),coal,ton,955566.0,25.842,36.681,36.24,1.4194399999999998,,
4906,f1_fuel_1998_12_101_0_13,101.0,1998.0,pleasants (5),coal,ton,858306.0,24.36,27.077,22.53,1.11152,,
4907,f1_fuel_1998_12_101_1_1,101.0,1998.0,rivesville,coal,ton,126718.0,24.458,31.883,29.41,1.30359,,
4908,f1_fuel_1998_12_101_1_4,101.0,1998.0,willow island,coal,ton,362421.0,25.492,30.258,29.3,1.18696,,
4909,f1_fuel_1998_12_107_0_1,107.0,1998.0,manchester street,gas,mcf,1558946.0,1.028,3.76,3.76,3.66,,
4910,f1_fuel_1998_12_108_0_2,108.0,1998.0,"clark 1,2,3",gas,mcf,2519926.0,1.037636,2.53,2.53,2.44,,
4911,f1_fuel_1998_12_108_0_5,108.0,1998.0,sunrise 1,gas,mcf,1070020.0,1.037264,2.5,2.5,2.41,,
4912,f1_fuel_1998_12_108_0_7,108.0,1998.0,"reid gardner 1,2,3",coal,ton,1137849.0,23.664,31.05,29.07,1.312,,
4913,f1_fuel_1998_12_108_0_9,108.0,1998.0,"reid gardner 1,2,3",oil,bbl,11929.0,5.612124,29.03,22.949,5.172,,
4914,f1_fuel_1998_12_108_0_10,108.0,1998.0,mohave 1 & 2,coal,ton,638662.0,21.792,28.95,0.0,1.33,,
4915,f1_fuel_1998_12_108_0_11,108.0,1998.0,mohave 1 & 2,gas,mcf,64869.0,1.029083,3.052,0.0,2.97,,
4916,f1_fuel_1998_12_108_0_13,108.0,1998.0,"navajo 1, 2, 3",coal,ton,923541.0,21.962,26.03,0.0,1.19,,
4917,f1_fuel_1998_12_108_0_15,108.0,1998.0,"navajo 1, 2, 3",oil,bbl,4267.0,5.833673999999999,30.65,0.0,5.284,,
4918,f1_fuel_1998_12_108_1_2,108.0,1998.0,clark 4,gas,mcf,110644.0,1.036068,2.58,2.58,2.49,,
4919,f1_fuel_1998_12_108_1_5,108.0,1998.0,sunrise 2,gas,mcf,234140.0,1.035887,2.69,2.69,2.59,,
4920,f1_fuel_1998_12_108_1_8,108.0,1998.0,"sun peak 3, 4, 5",gas,mcf,2438805.0,1.034678,2.57,2.57,2.48,,
4921,f1_fuel_1998_12_108_1_10,108.0,1998.0,reid gardner 4,coal,ton,88672.0,22.558000000000003,39.45,29.229,1.749,,
4922,f1_fuel_1998_12_108_1_12,108.0,1998.0,reid gardner 4,oil,bbl,797.0,5.612124,37.38,23.999,6.66,,
4923,f1_fuel_1998_12_108_1_14,108.0,1998.0,"clark 5,6,7,8,9,10",gas,mcf,19767640.0,1.032524,2.54,2.54,2.46,,
4924,f1_fuel_1998_12_108_2_2,108.0,1998.0,harry allen 3,gas,mcf,530446.0,1.060775,2.5,2.5,2.35,,
4925,f1_fuel_1998_12_113_1_1,113.0,1998.0,salem harbor,coal,ton,569806.0,24.744,41.99,41.75,1.7,,
4926,f1_fuel_1998_12_113_1_4,113.0,1998.0,brayton point,coal,ton,1918612.0,24.544,46.55,45.93,1.88,,
4927,f1_fuel_1998_12_113_1_6,113.0,1998.0,brayton point,gas,mcf,713613.0,1.03,5.17,5.17,5.02,,
4928,f1_fuel_1998_12_113_1_7,113.0,1998.0,manchester st.,gas,mcf,14030511.0,1.028,3.76,3.76,3.66,,
4929,f1_fuel_1998_12_114_0_1,114.0,1998.0,michoud,gas,mcf,30126080.0,1.039967,2.28,0.0,2.193,,
4930,f1_fuel_1998_12_114_0_8,114.0,1998.0,a. b. paterson 5,oil,bbl,4999.0,5.910366,34.464,0.0,5.831,,
4931,f1_fuel_1998_12_117_0_4,117.0,1998.0,dunkirk,coal,ton,1364853.0,26.292,36.53,0.0,1.389,,
4932,f1_fuel_1998_12_117_0_7,117.0,1998.0,huntley,coal,ton,1745775.0,25.87,39.43,0.0,1.524,,
4933,f1_fuel_1998_12_117_0_10,117.0,1998.0,nine mile 1,nuclear,kgU,447540.0,0.113082,57.396,0.0,50.7,,
4934,f1_fuel_1998_12_117_0_13,117.0,1998.0,nine mile 2,nuclear,kgU,688886.0,0.011647,20.791,0.0,45.4,,
4935,f1_fuel_1998_12_120_0_1,120.0,1998.0,black dog,coal,ton,929082.0,17.606,18.5,17.45,1.05,,
4936,f1_fuel_1998_12_120_0_2,120.0,1998.0,black dog,gas,mcf,594648.0,1.018,2.44,2.42,2.4,,
4937,f1_fuel_1998_12_120_0_4,120.0,1998.0,mn valley,coal,ton,3657.0,24.772,53.64,50.74,2.17,,
4938,f1_fuel_1998_12_120_0_5,120.0,1998.0,mn valley,gas,mcf,9151.0,1.031,2.77,2.76,2.69,,
4939,f1_fuel_1998_12_120_0_7,120.0,1998.0,wilmarth,waste,ton,204102.0,0.005761,7.83,3.48,0.68,,
4940,f1_fuel_1998_12_120_0_8,120.0,1998.0,wilmarth,gas,mcf,18879.0,1.018,2.85,2.8,2.8,,
4941,f1_fuel_1998_12_120_0_10,120.0,1998.0,high bridge,coal,ton,928902.0,17.74,17.8,16.67,1.0,,
4942,f1_fuel_1998_12_120_0_11,120.0,1998.0,high bridge,gas,mcf,246057.0,1.0219999999999998,2.86,2.82,2.8,,
4943,f1_fuel_1998_12_120_0_13,120.0,1998.0,riverside,coal,ton,1489722.0,18.21,17.47,16.35,0.96,,
4944,f1_fuel_1998_12_120_0_14,120.0,1998.0,riverside,gas,mcf,31090.0,1.019,2.8,2.74,2.74,,
4945,f1_fuel_1998_12_120_1_2,120.0,1998.0,west faribault,gas,mcf,64330.0,1.0,1.53,1.53,1.53,,
4946,f1_fuel_1998_12_120_1_5,120.0,1998.0,pathfinder,gas,mcf,5909.0,1.002,1.66,1.65,1.65,,
4947,f1_fuel_1998_12_120_1_7,120.0,1998.0,a s king,coal,ton,1431490.0,18.718,18.67,17.69,1.0,,
4948,f1_fuel_1998_12_120_1_8,120.0,1998.0,a s king,gas,mcf,39356.0,1.026,2.61,2.55,2.55,,
4949,f1_fuel_1998_12_120_1_10,120.0,1998.0,sherburne county,coal,ton,7074759.0,17.532,19.57,19.05,1.12,,
4950,f1_fuel_1998_12_120_2_2,120.0,1998.0,granite city,gas,mcf,189089.0,1.029,2.31,2.31,2.25,,
4951,f1_fuel_1998_12_120_2_3,120.0,1998.0,granite city,oil,bbl,15.0,5.884074,33.32,33.32,5.66,,
4952,f1_fuel_1998_12_120_2_5,120.0,1998.0,key city,gas,mcf,296081.0,1.02,2.45,2.45,2.4,,
4953,f1_fuel_1998_12_120_2_8,120.0,1998.0,monticello,nuclear,gramsU,374628.0,0.114072,51.02,51.02,0.45,,
4954,f1_fuel_1998_12_120_2_11,120.0,1998.0,inver hills,gas,mcf,1203802.0,1.021,2.32,2.32,2.28,,
4955,f1_fuel_1998_12_120_2_14,120.0,1998.0,prairie island,nuclear,gramsU,711631.0,0.113406,54.97,54.97,0.48,,
4956,f1_fuel_1998_12_120_3_2,120.0,1998.0,angus anson,gas,mcf,2202614.0,1.019,2.4,2.4,2.35,,
4957,f1_fuel_1998_12_121_0_6,121.0,1998.0,wheaton,gas,mcf,834871.0,1.067075,2.512,2.512,5.431,,
4958,f1_fuel_1998_12_121_0_7,121.0,1998.0,bay front,coal,ton,67547.0,23.78,30.471,28.391,1.281,,
4959,f1_fuel_1998_12_121_0_8,121.0,1998.0,bay front,gas,mcf,688331.0,1.012505,2.686,2.686,2.83,,
4960,f1_fuel_1998_12_121_0_9,121.0,1998.0,bay front,waste,ton,222548.0,0.005886,9.266,9.406,0.787,,
4961,f1_fuel_1998_12_121_0_11,121.0,1998.0,flambeau station,gas,mcf,150058.0,1.012664,2.936,2.936,2.899,,
4962,f1_fuel_1998_12_121_0_13,121.0,1998.0,french island,waste,ton,63381.0,0.005463,6.559,6.616,0.6,,
4963,f1_fuel_1998_12_121_0_14,121.0,1998.0,french island,waste,ton,48302.0,0.00578,-43.712,-43.747,-3.781,,
4964,f1_fuel_1998_12_121_0_15,121.0,1998.0,french island,gas,mcf,1995.0,1.016693,4.934,4.934,4.853,,
4965,f1_fuel_1998_12_126_0_1,126.0,1998.0,r. e. burger,coal,ton,782055.0,24.072,23.96,23.22,0.995,,
4966,f1_fuel_1998_12_126_0_4,126.0,1998.0,edgewater,gas,mcf,1157676.0,1.03,2.24,2.24,2.154,,
4967,f1_fuel_1998_12_126_0_7,126.0,1998.0,niles,coal,ton,559082.0,24.226000000000003,26.105,25.694,1.078,,
4968,f1_fuel_1998_12_126_0_10,126.0,1998.0,w. h. sammis,coal,ton,4807666.0,23.456,28.76,28.612,1.226,,
4969,f1_fuel_1998_12_126_0_13,126.0,1998.0,bruce mansfield,coal,ton,2788048.0,24.184,39.627,38.646,1.639,,
4970,f1_fuel_1998_12_127_0_1,127.0,1998.0,muskingum,coal,ton,3015762.0,23.636,51.9,48.25,2.196,,
4971,f1_fuel_1998_12_127_0_4,127.0,1998.0,gavin,coal,ton,7090212.0,22.44,39.81,39.26,1.774,,
4972,f1_fuel_1998_12_127_0_7,127.0,1998.0,amos-opco,coal,ton,1565454.0,24.53,35.63,31.14,1.453,,
4973,f1_fuel_1998_12_127_0_10,127.0,1998.0,amos-total,coal,ton,5884700.0,24.568,36.283,35.329,1.477,,
4974,f1_fuel_1998_12_127_0_13,127.0,1998.0,sporn-opco share,coal,ton,1899577.0,24.35,30.61,27.32,1.257,,
4975,f1_fuel_1998_12_127_0_14,127.0,1998.0,sporn-opco share,oil,bbl,22175.0,5.749968,29.761,22.109,5.176,,
4976,f1_fuel_1998_12_127_1_1,127.0,1998.0,cardinal-opco share,coal,ton,1722558.0,24.428,46.75,42.48,1.914,,
4977,f1_fuel_1998_12_127_1_4,127.0,1998.0,cardinal-total,coal,ton,4321422.0,24.416,40.88,37.89,1.674,,
4978,f1_fuel_1998_12_127_1_7,127.0,1998.0,sporn-total,coal,ton,2646652.0,24.352,31.207,30.906,1.281,,
4979,f1_fuel_1998_12_127_1_10,127.0,1998.0,mitchell,coal,ton,3754730.0,24.658,35.69,29.49,1.447,,
4980,f1_fuel_1998_12_127_1_13,127.0,1998.0,kammer,coal,ton,1599647.0,24.608,22.99,21.2,0.934,,
4981,f1_fuel_1998_12_129_0_1,129.0,1998.0,clover,coal,ton,2315536.0,24.876,34.087,34.49,1.367,,
4982,f1_fuel_1998_12_129_0_4,129.0,1998.0,north anna,nuclear,gramsU,147557.0,0.122038,51.92,26.11,0.447,,
4983,f1_fuel_1998_12_130_0_4,130.0,1998.0,horseshoe lake,gas,mcf,12813840.0,1.037,2.677,0.0,2.582,,
4984,f1_fuel_1998_12_130_0_7,130.0,1998.0,seminole,gas,mcf,46784823.0,1.037,2.901,0.0,2.797,,
4985,f1_fuel_1998_12_130_0_10,130.0,1998.0,sooner,coal,ton,3681810.0,17.378,14.313,0.0,0.826,,
4986,f1_fuel_1998_12_130_0_15,130.0,1998.0,enid,gas,mcf,105578.0,1.037,2.234,0.0,2.154,,
4987,f1_fuel_1998_12_130_1_7,130.0,1998.0,muskogee,coal,ton,5759109.0,17.184,16.63,0.0,0.968,,
4988,f1_fuel_1998_12_130_1_10,130.0,1998.0,mustang,gas,mcf,6640170.0,1.037,3.096,0.0,2.986,,
4989,f1_fuel_1998_12_130_1_15,130.0,1998.0,conoco,gas,mcf,6999855.0,1.037,2.975,0.0,2.869,,
4990,f1_fuel_1998_12_131_0_1,131.0,1998.0,lovett,gas,mcf,4696295.0,1.04,2.35,2.35,2.26,,
4991,f1_fuel_1998_12_131_0_2,131.0,1998.0,lovett,oil,bbl,43.0,6.26955,30.41,30.59,5.25,,
4992,f1_fuel_1998_12_131_0_3,131.0,1998.0,lovett,coal,ton,685059.0,25.632,54.45,43.39,2.12,,
4993,f1_fuel_1998_12_131_0_7,131.0,1998.0,bowline *,gas,mcf,12415638.0,1.039,2.44,2.44,2.35,,
4994,f1_fuel_1998_12_132_0_1,132.0,1998.0,coyote,coal,ton,825734.0,13.852,11.55,11.52,0.834,,
4995,f1_fuel_1998_12_132_0_4,132.0,1998.0,big stone,coal,ton,916160.0,17.456,16.14,16.19,0.925,,
4996,f1_fuel_1998_12_132_0_6,132.0,1998.0,big stone,other,ton,12538.0,0.014489,17.33,17.33,0.598,,
4997,f1_fuel_1998_12_132_0_7,132.0,1998.0,big stone,other,ton,15844.0,0.007516,6.24,6.24,0.415,,
4998,f1_fuel_1998_12_132_0_10,132.0,1998.0,hoot lake,coal,ton,391244.0,18.558,22.98,22.98,1.238,,
4999,f1_fuel_1998_12_133_0_2,133.0,1998.0,contra costa,gas,mcf,18688554.0,1.031113,2.61,0.0,2.53,,
5000,f1_fuel_1998_12_133_0_6,133.0,1998.0,oakland,oil,bbl,899.0,5.853708,30.0,0.0,5.12,,
5001,f1_fuel_1998_12_133_0_8,133.0,1998.0,pittsburg,gas,mcf,49318908.0,1.038603,2.61,0.0,2.51,,
5002,f1_fuel_1998_12_133_1_5,133.0,1998.0,hunters pt unt 2-3-4,gas,mcf,12783829.0,1.020091,2.85,0.0,2.71,,
5003,f1_fuel_1998_12_133_2_2,133.0,1998.0,humboldt bay 1&2,gas,mcf,2781756.0,1.02913,2.65,0.0,2.58,,
5004,f1_fuel_1998_12_133_2_14,133.0,1998.0,morro bay,gas,mcf,5740716.0,1.027422,2.65,0.0,2.58,,
5005,f1_fuel_1998_12_133_3_2,133.0,1998.0,moss landing,gas,mcf,22214364.0,1.025583,2.65,0.0,2.58,,
5006,f1_fuel_1998_12_136_0_1,136.0,1998.0,tmi #1,nuclear,gramsU,307093.0,62.227073,32.937,0.0,0.529,,
5007,f1_fuel_1998_12_136_0_4,136.0,1998.0,homer city #1 & #2,coal,ton,1808379.0,24.586,33.607,29.296,1.367,,
5008,f1_fuel_1998_12_136_0_7,136.0,1998.0,homer city #3,coal,ton,911750.0,24.168,37.113,35.829,1.536,,
5009,f1_fuel_1998_12_136_0_10,136.0,1998.0,shawville,coal,ton,1644002.0,24.522,28.648,27.869,1.168,,
5010,f1_fuel_1998_12_136_1_1,136.0,1998.0,seward,coal,ton,520342.0,24.142,29.685,26.966,1.23,,
5011,f1_fuel_1998_12_136_1_4,136.0,1998.0,warren,coal,ton,160402.0,24.638,33.818,29.844,1.373,,
5012,f1_fuel_1998_12_136_2_1,136.0,1998.0,blossburg,gas,mcf,34879.0,1.024,2.25,2.25,2.197,,
5013,f1_fuel_1998_12_136_2_5,136.0,1998.0,warren,gas,mcf,84059.0,1.0,2.666,2.666,2.666,,
5014,f1_fuel_1998_12_137_0_1,137.0,1998.0,new castle,coal,ton,745201.0,23.846,28.964,28.964,1.215,,
5015,f1_fuel_1998_12_137_0_4,137.0,1998.0,w. h. sammis #7,coal,ton,343248.0,24.82,29.442,29.442,1.188,,
5016,f1_fuel_1998_12_137_0_7,137.0,1998.0,bruce mansfield,coal,ton,347696.0,24.16,41.045,41.045,1.7,,
5017,f1_fuel_1998_12_141_0_1,141.0,1998.0,boardman,coal,ton,2009200.0,17.413999999999998,19.718,19.535,1.132,,
5018,f1_fuel_1998_12_141_0_7,141.0,1998.0,beaver,gas,mcf,16856671.0,1.011,1.809,1.809,1.789,,
5019,f1_fuel_1998_12_141_0_8,141.0,1998.0,beaver,oil,bbl,37718.0,5.8212,29.41,0.0,5.059,,
5020,f1_fuel_1998_12_141_0_10,141.0,1998.0,bethel,gas,mcf,506935.0,1.011,1.845,1.845,1.825,,
5021,f1_fuel_1998_12_141_0_13,141.0,1998.0,coyote springs,gas,mcf,13282549.0,1.011,1.403,1.403,1.388,,
5022,f1_fuel_1998_12_141_0_14,141.0,1998.0,coyote springs,oil,bbl,6095.0,5.8212,44.015,24.845,7.571,,
5023,f1_fuel_1998_12_142_0_1,142.0,1998.0,harrison,coal,ton,1788022.0,25.062,33.477,28.59,1.33575,,
5024,f1_fuel_1998_12_142_0_4,142.0,1998.0,hatfield's ferry,coal,ton,694957.0,25.842,36.682,36.24,1.41947,,
5025,f1_fuel_1998_12_142_0_7,142.0,1998.0,fort martin,coal,ton,708239.0,25.222,31.343,30.89,1.24269,,
5026,f1_fuel_1998_12_142_0_10,142.0,1998.0,pleasants,coal,ton,1029968.0,24.36,27.071,22.53,1.1113,,
5027,f1_fuel_1998_12_142_0_13,142.0,1998.0,albright,coal,ton,119383.0,25.18,27.855,26.71,1.10623,,
5028,f1_fuel_1998_12_142_1_7,142.0,1998.0,r. paul smith,coal,ton,126827.0,12.0,34.45,32.0,1.43649,,
5029,f1_fuel_1998_12_143_0_7,143.0,1998.0,dickerson,coal,ton,1356661.0,26.048,38.129,35.308,1.464,,
5030,f1_fuel_1998_12_143_0_10,143.0,1998.0,dickerson c.t.,gas,mcf,1127263.0,1.054024,2.548,2.49,2.418,,
5031,f1_fuel_1998_12_143_0_13,143.0,1998.0,potomac river,coal,ton,923779.0,25.784,43.212,40.081,1.676,,
5032,f1_fuel_1998_12_143_1_1,143.0,1998.0,morgantown,coal,ton,2732516.0,26.244,40.635,39.198,1.548,,
5033,f1_fuel_1998_12_143_1_7,143.0,1998.0,chalk point,coal,ton,1485468.0,26.088,43.536,41.972,1.669,,
5034,f1_fuel_1998_12_143_1_9,143.0,1998.0,chalk point,gas,mcf,336828.0,1.043903,2.965,2.922,2.841,,
5035,f1_fuel_1998_12_143_1_10,143.0,1998.0,chalk point,coal,ton,18338.0,26.104,43.652,41.972,1.672,,
5036,f1_fuel_1998_12_143_1_12,143.0,1998.0,chalk point,gas,mcf,1163493.0,1.044909,2.91,2.922,2.785,,
5037,f1_fuel_1998_12_143_1_13,143.0,1998.0,chalk point c.t.,gas,mcf,3148417.0,1.044905,2.739,2.704,2.621,,
5038,f1_fuel_1998_12_143_2_1,143.0,1998.0,conemaugh,coal,ton,481770.0,25.25,28.393,27.19,1.125,,
5039,f1_fuel_1998_12_143_2_2,143.0,1998.0,conemaugh,gas,mcf,15916.0,1.03,4.399,4.399,4.271,,
5040,f1_fuel_1998_12_144_0_1,144.0,1998.0,edwardsport,coal,ton,225367.0,21.87,23.57,21.97,1.078,,
5041,f1_fuel_1998_12_144_0_4,144.0,1998.0,noblesville,coal,ton,190648.0,21.930000000000003,27.92,24.83,1.274,,
5042,f1_fuel_1998_12_144_0_7,144.0,1998.0,wabash river,coal,ton,1729853.0,21.62,24.01,23.14,1.111,,
5043,f1_fuel_1998_12_144_0_10,144.0,1998.0,gallagher,coal,ton,1197380.0,25.930000000000003,28.79,27.91,1.11,,
5044,f1_fuel_1998_12_144_0_13,144.0,1998.0,cayuga,coal,ton,2638559.0,21.652,26.65,25.65,1.231,,
5045,f1_fuel_1998_12_144_1_1,144.0,1998.0,gibson,coal,ton,7529991.0,22.556,24.84,24.2,1.101,,
5046,f1_fuel_1998_12_144_2_2,144.0,1998.0,wabash river,coal,ton,586081.0,21.612,22.82,21.84,1.056,,
5047,f1_fuel_1998_12_148_0_1,148.0,1998.0,tulsa,gas,mcf,5077159.0,1.021,2.334,2.334,2.286,,
5048,f1_fuel_1998_12_148_0_4,148.0,1998.0,riverside,gas,mcf,27280200.0,1.029,2.412,2.412,2.345,,
5049,f1_fuel_1998_12_148_0_7,148.0,1998.0,northeastern 1&2,gas,mcf,18446941.0,1.02,2.403,2.403,2.355,,
5050,f1_fuel_1998_12_148_0_10,148.0,1998.0,northeastern 3&4,coal,ton,4021908.0,17.514,20.266,20.266,1.157,,
5051,f1_fuel_1998_12_148_0_11,148.0,1998.0,northeastern 3&4,gas,mcf,284685.0,1.014,2.499,2.499,2.465,,
5052,f1_fuel_1998_12_148_0_13,148.0,1998.0,comanche,gas,mcf,13226185.0,1.032,2.566,2.566,2.486,,
5053,f1_fuel_1998_12_148_1_7,148.0,1998.0,southwestern,gas,mcf,12280858.0,1.025,2.386,2.386,2.327,,
5054,f1_fuel_1998_12_148_1_10,148.0,1998.0,oklaunion,coal,ton,483358.0,16.922,21.832,21.832,1.29,,
5055,f1_fuel_1998_12_148_1_13,148.0,1998.0,weleetka,gas,mcf,540679.0,1.021,2.371,2.371,2.323,,
5056,f1_fuel_1998_12_154_0_1,154.0,1998.0,lake road,coal,ton,394628.0,19.758000000000003,22.43,19.39,1.13,,
5057,f1_fuel_1998_12_154_0_3,154.0,1998.0,lake road,gas,mcf,1183680.0,1.0,2.39,2.39,2.39,,
5058,f1_fuel_1998_12_154_0_4,154.0,1998.0,iatan,coal,ton,530134.0,17.332,14.68,13.41,0.85,,
5059,f1_fuel_1998_12_156_0_1,156.0,1998.0,riverside,gas,mcf,1653921.0,1.023898,3.698,3.489,3.612,,
5060,f1_fuel_1998_12_156_0_4,156.0,1998.0,mcintosh,coal,ton,426503.0,21.35,33.043,31.173,1.548,,
5061,f1_fuel_1998_12_156_0_7,156.0,1998.0,kraft,coal,ton,411397.0,25.418,41.641,39.284,1.638,,
5062,f1_fuel_1998_12_156_0_8,156.0,1998.0,kraft,gas,mcf,2199488.0,1.020302,2.837,2.676,2.781,,
5063,f1_fuel_1998_12_156_0_14,156.0,1998.0,kraft,gas,mcf,147384.0,1.024005,2.759,2.603,2.694,,
5064,f1_fuel_1998_12_156_1_7,156.0,1998.0,boulevard,gas,mcf,113760.0,1.024007,4.868,4.592,4.754,,
5065,f1_fuel_1998_12_156_1_10,156.0,1998.0,mcintosh,gas,mcf,2446143.0,1.024053,2.98,2.811,2.91,,
5066,f1_fuel_1998_12_157_0_7,157.0,1998.0,valmy,coal,ton,960498.0,22.842,35.71,33.77,1.56,,
5067,f1_fuel_1998_12_159_0_1,159.0,1998.0,v.c. summer,nuclear,gramsU,870626.0,6.5e-05,29.62,0.0,0.459,,
5068,f1_fuel_1998_12_159_0_4,159.0,1998.0,urquhart,coal,ton,457037.0,25.666,40.43,40.5,1.58,,
5069,f1_fuel_1998_12_159_0_5,159.0,1998.0,urquhart,gas,mcf,222214.0,1.033,3.62,3.62,3.51,,
5070,f1_fuel_1998_12_159_0_10,159.0,1998.0,wateree,coal,ton,1565878.0,24.728,37.27,36.74,1.51,,
5071,f1_fuel_1998_12_159_0_13,159.0,1998.0,mcmeekin,coal,ton,611427.0,26.032,40.62,38.92,1.55,,
5072,f1_fuel_1998_12_159_1_1,159.0,1998.0,canadys,coal,ton,708926.0,25.34,40.23,38.52,1.59,,
5073,f1_fuel_1998_12_159_1_2,159.0,1998.0,canadys,gas,mcf,222062.0,1.029,3.61,3.61,3.51,,
5074,f1_fuel_1998_12_159_1_5,159.0,1998.0,parr,gas,mcf,363629.0,1.025,3.45,3.45,3.37,,
5075,f1_fuel_1998_12_159_2_14,159.0,1998.0,burton combined,gas,mcf,107849.0,1.0399999999999998,3.44,3.44,3.31,,
5076,f1_fuel_1998_12_159_3_14,159.0,1998.0,urquhart combined,gas,mcf,150047.0,1.013,3.46,3.46,3.41,,
5077,f1_fuel_1998_12_159_4_11,159.0,1998.0,coit combined,gas,mcf,134844.0,1.021,3.47,3.47,3.4,,
5078,f1_fuel_1998_12_159_4_12,159.0,1998.0,coit combined,oil,bbl,1473.0,5.796,36.43,21.04,6.29,,
5079,f1_fuel_1998_12_159_5_5,159.0,1998.0,williams combined,gas,mcf,234182.0,1.021,3.37,3.37,3.3,,
5080,f1_fuel_1998_12_159_5_8,159.0,1998.0,hagood,gas,mcf,731916.0,1.038,3.42,3.42,3.31,,
5081,f1_fuel_1998_12_159_5_10,159.0,1998.0,cope,coal,ton,1060751.0,24.976000000000003,38.82,37.39,1.55,,
5082,f1_fuel_1998_12_159_5_13,159.0,1998.0,usdoe savannah river,coal,ton,120455.0,24.572,40.75,40.66,1.66,,
5083,f1_fuel_1998_12_159_6_2,159.0,1998.0,faber place peaking,gas,mcf,19338.0,1.042,3.62,3.62,3.48,,
5084,f1_fuel_1998_12_160_0_1,160.0,1998.0,williams,coal,ton,1172470.0,25.624,41.68,39.46,1.626,,
5085,f1_fuel_1998_12_160_0_3,160.0,1998.0,williams,gas,mcf,380.0,1.021,3.417,3.417,3.347,,
5086,f1_fuel_1998_12_163_0_1,163.0,1998.0,a.b brown station,coal,ton,1311703.0,22.986,21.94,21.71,0.95,,
5087,f1_fuel_1998_12_163_0_2,163.0,1998.0,a.b brown station,gas,mcf,217950.0,1.029732,2.96,2.96,2.88,,
5088,f1_fuel_1998_12_163_0_4,163.0,1998.0,f.b culley station,coal,ton,1283158.0,22.494,21.37,21.16,0.95,,
5089,f1_fuel_1998_12_163_0_5,163.0,1998.0,f.b culley station,gas,mcf,35641.0,1.031116,3.19,3.19,3.09,,
5090,f1_fuel_1998_12_163_0_7,163.0,1998.0,warrick unit #4,coal,ton,354890.0,22.328,21.66,21.21,0.97,,
5091,f1_fuel_1998_12_163_0_8,163.0,1998.0,warrick unit #4,gas,mcf,19316.0,1.035411,4.49,4.49,4.34,,
5092,f1_fuel_1998_12_163_0_10,163.0,1998.0,a.b. brown turbine,gas,mcf,414996.0,1.029463,2.92,2.92,2.84,,
5093,f1_fuel_1998_12_163_0_13,163.0,1998.0,northeast turbines,gas,mcf,46617.0,1.02823,2.83,2.83,2.76,,
5094,f1_fuel_1998_12_163_1_7,163.0,1998.0,broadway 1,gas,mcf,333989.0,1.030411,3.18,3.18,3.09,,
5095,f1_fuel_1998_12_163_1_10,163.0,1998.0,broadway 2,gas,mcf,585622.0,1.030199,2.78,2.78,2.7,,
5096,f1_fuel_1998_12_164_0_1,164.0,1998.0,arsenal hill,gas,mcf,2169579.0,1.088,2.202,2.202,2.023,,
5097,f1_fuel_1998_12_164_0_4,164.0,1998.0,lieberman,gas,mcf,4440689.0,0.975,1.928,1.928,1.977,,
5098,f1_fuel_1998_12_164_0_7,164.0,1998.0,knox lee,gas,mcf,11435112.0,1.031,2.31,2.31,2.24,,
5099,f1_fuel_1998_12_164_0_10,164.0,1998.0,lone star,gas,mcf,701796.0,1.026,2.347,2.347,2.287,,
5100,f1_fuel_1998_12_164_0_13,164.0,1998.0,wilkes,gas,mcf,20820841.0,1.0219999999999998,2.247,2.247,2.197,,
5101,f1_fuel_1998_12_164_1_1,164.0,1998.0,welsh,coal,ton,6216095.0,16.506,27.215,27.215,1.649,,
5102,f1_fuel_1998_12_164_1_4,164.0,1998.0,*flint creek (1),coal,ton,1461107.0,16.654,21.802,21.802,1.309,,
